direction,take_profit,stop_loss,open,high,low,close,weight,result
1,0.0556816,-0.23242,-1.21231,-0.00332954,-0.587665,0.503005,2,0.0556816
-1,0.660673,-0.0428773,1.02367,1.35799,0.82729,1.05235,2,-0.0428773
1,0.0850702,-0.804737,0.992682,0.707294,1.01049,0.836893,-2,0.0850702
1,0.0365714,-0.775215,0.625592,0.674834,0.353834,-0.154696,1,0.0365714
-1,0.139065,-0.223353,-0.869147,-0.963163,-0.284146,-0.308397,-2,-0.223353
-1,0.131238,-0.211712,1.59376,1.74498,0.789831,0.417513,2,-0.211712
1,0.337386,-0.826545,0.175482,1.16399,-0.392912,1.4785,-2,0.337386
1,0.613199,-0.388288,-1.91568,-1.8415,-1.35484,-1.28018,-2,0.613199
1,0.490086,-0.949374,-1.0696,-1.26641,-1.45758,-1.53363,2,0.490086
-1,0.34664,-0.949831,-0.0573247,0.065928,0.548101,0.396825,2,-0.949831
-1,0.585487,-0.750182,1.84469,1.38293,1.83279,1.3489,2,-0.750182
1,0.480363,-0.589688,0.432573,0.587319,1.29487,0.573385,-2,0.480363
-1,0.711908,-0.913574,-1.0336,-0.972109,-0.429088,-0.535205,-2,-0.913574
-1,0.723414,-0.769174,-0.359677,-1.18697,-0.787928,-0.352392,-2,-0.769174
1,0.723414,-0.769174,-0.359677,-1.18697,-0.787928,-0.352392,-2,0.723414
-1,0.211202,-0.716474,1.62219,1.10353,1.55894,1.15137,2,-0.716474
1,0.790157,-0.181294,0.496137,1.3164,1.73939,1.42064,2,0.790157
1,0.614199,-0.943408,-0.460144,-1.12391,0.0760831,-0.511119,2,0.614199
1,0.230147,-0.521679,-1.21744,1.00952,-0.887726,1.64324,2,0.230147
-1,0.0557982,-0.133297,-1.22364,-1.26756,-1.84505,-1.60906,-2,-0.133297
1,0.895687,-0.0452123,1.27254,1.58479,1.20397,1.39497,2,0.895687
1,0.660673,-0.0428773,1.02367,1.35799,0.82729,1.05235,2,0.660673
-1,0.0643044,-0.280669,-0.958667,-0.813888,-0.432184,-0.571157,-2,-0.280669
1,0.468135,-0.0460653,-1.83511,-1.90635,-1.56553,-1.39987,-2,0.468135
1,0.570054,-0.104298,1.3989,1.30343,1.23272,0.593691,2,0.570054
-1,0.0556816,-0.23242,-1.21231,-0.00332954,-0.587665,0.503005,2,-0.23242
1,0.23166,-0.0224354,0.830224,-0.0751636,-0.278489,-1.13787,1,0.23166
1,0.791987,-0.152621,1.45298,1.20697,-0.478191,-0.133111,2,0.791987
-1,0.140605,-0.830698,-0.620458,-0.263808,-0.135524,0.224244,2,-0.830698
-1,0.0965742,-0.672828,0.927082,1.20415,0.940623,0.455008,-2,-0.672828
-1,0.0354806,-0.193445,0.86129,0.729425,0.443888,0.8258,-2,-0.193445
-1,0.973866,-0.034524,-1.06448,-0.527111,-0.440622,-0.384179,2,-0.034524
1,0.0354806,-0.193445,0.86129,0.729425,0.443888,0.8258,-2,0.0354806
1,0.263877,-0.0110287,-0.833925,-1.3956,-1.01226,-0.629213,-2,0.263877
1,0.424888,-0.025978,-1.73269,-0.113659,-0.745516,0.57552,-2,0.424888
1,0.973866,-0.034524,-1.06448,-0.527111,-0.440622,-0.384179,2,0.973866
-1,0.263877,-0.0110287,-0.833925,-1.3956,-1.01226,-0.629213,-2,-0.0110287
-1,0.424888,-0.025978,-1.73269,-0.113659,-0.745516,0.57552,-2,-0.025978
-1,0.961603,-0.0728131,-1.76898,-1.94301,-1.72472,-1.50579,-2,-0.0728131
-1,0.40881,-0.0909457,-0.323694,0.0704422,0.294964,0.463219,-2,-0.0909457
-1,0.265807,-0.0916882,0.929175,1.37281,0.778581,0.934057,2,-0.0916882
-1,0.811434,-0.15722,-1.09012,-0.497408,-0.766364,0.399121,-2,-0.15722
