direction,take_profit,stop_loss,open,high,low,close,weight,result
-1,0.977036,-0.375968,1.45364,1.4429,1.50438,0.95126,2,-0.375968
1,0.176107,-0.3517,1.39793,1.00451,0.791767,-0.239357,2,0.176107
-1,0.635485,-0.411691,1.14065,1.20143,0.503772,-0.868439,2,-0.411691
1,0.535935,-0.785782,1.39049,1.01635,1.06313,1.09167,2,0.535935
-1,0.759822,-0.625251,-0.992231,-0.968278,-0.778964,-0.807232,2,-0.625251
-1,0.990403,-0.0922427,1.20531,1.66243,1.39091,1.50697,2,-0.0922427
1,0.611153,-0.0885661,-0.19752,-0.865886,-0.247325,-0.0938939,1,0.611153
-1,0.200555,-0.397963,1.19737,0.162626,-1.65878,-1.3844,-2,-0.397963
-1,0.919223,-0.494575,1.37388,0.956593,1.3425,0.991112,2,-0.494575
-1,0.864126,-0.601569,-0.217862,0.780144,0.739194,1.16761,-2,-0.601569
1,0.449638,-0.115934,1.88492,1.5068,1.73531,0.98795,2,0.449638
-1,0.286533,-0.398881,0.601717,0.406627,0.420869,0.697668,-2,-0.398881
1,0.207298,-0.325337,-1.23563,0.976793,-1.12992,0.88152,-2,0.207298
-1,0.39328,-0.447684,-0.0862882,1.00908,0.289634,1.2228,2,-0.447684
1,0.520941,-0.663989,1.33962,0.95858,1.52949,1.03299,-2,0.520941
1,0.132077,-0.205339,1.42089,1.73684,1.17202,1.58445,2,0.132077
-1,0.555451,-0.554227,-0.393021,-1.04183,-1.06893,-0.929175,2,-0.554227
1,0.577882,-0.686948,-0.610834,-0.825368,-0.668047,-1.60837,2,0.577882
-1,0.446881,-0.586839,-1.46765,-1.65446,-1.47868,-1.29912,2,-0.586839
-1,0.173063,-0.48564,-1.36899,1.26254,0.132856,1.42656,-2,-0.48564
-1,0.113918,-0.448782,-0.00971217,-0.65959,-1.69451,-1.67392,-2,-0.448782
-1,0.769054,-0.456126,-1.42974,-1.78966,-1.47258,-1.52514,-2,-0.456126
-1,0.809643,-0.613578,0.975671,0.696545,1.49693,0.924749,2,-0.613578
-1,0.507005,-0.620812,0.749953,0.338207,-0.167378,0.571578,-2,-0.620812
-1,0.422086,-0.643715,-0.408269,1.22865,-0.06668,1.36742,-2,-0.643715
1,0.555451,-0.554227,-0.393021,-1.04183,-1.06893,-0.929175,2,0.555451
-1,0.12051,-0.456551,1.021,0.514137,1.37636,0.739865,-2,-0.456551
1,0.5691,-0.186917,-0.959093,1.30105,0.534032,1.2899,-2,0.5691
1,0.461376,-0.0228675,1.18333,1.87864,1.79449,0.577705,2,0.461376
-1,0.933806,-0.49027,1.47748,1.49863,1.43679,1.43584,2,-0.49027
-1,0.413537,-0.555625,-1.17157,-0.892874,-0.960794,-0.695625,2,-0.555625
1,0.242431,-0.501024,1.24441,0.500885,1.68834,1.24149,2,0.242431
1,0.546908,-0.413757,0.729714,0.275787,0.690035,0.650917,-2,0.546908
-1,0.321495,-0.486953,1.33248,1.31005,1.24726,1.29724,2,-0.486953
-1,0.144304,-0.49814,1.60916,1.82178,1.6043,1.84454,2,-0.49814
1,0.544136,-0.659905,1.25609,1.97736,1.38423,1.9805,2,0.544136
-1,0.663531,-0.527251,1.03025,1.24354,1.33275,0.896076,-2,-0.527251
-1,0.284944,-0.697482,-0.872344,-1.01242,-0.920384,-1.06734,-2,-0.697482
1,0.664271,-0.737297,0.777041,0.922109,1.67431,1.49785,2,0.664271
1,0.683187,-0.443657,-0.783707,-1.91267,-0.889243,-1.50161,-2,0.683187
1,0.759822,-0.625251,-0.992231,-0.968278,-0.778964,-0.807232,2,0.759822
-1,0.340177,-0.658134,1.37409,1.0125,1.1917,1.02081,2,-0.658134
-1,0.922209,-0.706259,-1.77566,-1.92108,-1.92273,-1.90997,-2,-0.706259
-1,0.122125,-0.672279,-0.405815,1.00677,0.338979,1.65908,-2,-0.672279
-1,0.0733147,-0.636852,1.69759,1.62726,1.69791,1.43573,2,-0.636852
1,0.552195,-0.594013,-0.922608,-1.16472,-0.98898,-1.08735,1,0.552195
-1,0.797112,-0.538223,-1.60291,-1.46338,-1.46607,-1.29662,-2,-0.538223
1,0.645371,-0.014349,-1.17376,-1.28171,-1.09085,-0.458371,-2,0.645371
1,0.455509,-0.0282014,0.91274,0.783213,0.4763,0.0666007,2,0.455509
1,0.868944,-0.0237788,0.521169,1.17023,1.32435,0.481717,-2,0.868944
-1,0.0917256,-0.832165,1.88098,1.57895,1.55289,1.04502,2,-0.832165
-1,0.0923782,-0.643356,0.301842,-0.140709,-0.714213,0.420134,-2,-0.643356
1,0.0869249,-0.0197839,-0.924543,-0.458918,0.10914,-0.437099,2,0.0869249
1,0.378157,-0.0940541,1.01665,1.42288,1.57048,1.46269,2,0.378157
-1,0.169272,-0.729142,1.77077,1.30387,1.70173,1.30493,2,-0.729142
-1,0.0569665,-0.344952,1.57214,1.30406,-0.276555,-1.28133,2,-0.344952
